,5,15,30,50,75,100
0,0.6937564730644226,0.6934829473495483,0.6935358166694641,0.6934091299772263,0.693480908870697,0.6933375398317972
1,0.6929549455642701,0.6926519513130188,0.6918880581855774,0.6923170238733292,0.6915397942066193,0.6918846766153971
2,0.6923724055290222,0.691316831111908,0.6880633473396301,0.6899857521057129,0.6869996339082718,0.6889271140098572
3,0.6910862445831298,0.6867458105087281,0.6788323879241943,0.683766707777977,0.6764308363199234,0.6821154157320658
4,0.6880940675735474,0.6753412842750549,0.6594743251800537,0.6694677919149399,0.6563663631677628,0.669394870599111
5,0.6826713442802429,0.6529913663864135,0.6227050721645355,0.6415983885526657,0.6232999265193939,0.6476278901100159
6,0.673426604270935,0.6136713981628418,0.5697408735752105,0.5916303247213364,0.5717152431607246,0.614092210928599
7,0.6606263279914856,0.5553493440151215,0.5126783847808838,0.5313232243061066,0.5035320445895195,0.5665280620257059
8,0.6436768293380737,0.5307460069656372,0.44877730011940004,0.4862385541200638,0.45655716210603714,0.5089563330014547
9,0.6284816265106201,0.5701693415641784,0.44455004632472994,0.44741710275411606,0.38965051993727684,0.4387758771578471
10,0.6147478699684144,0.5272854328155517,0.45663654506206514,0.3337830752134323,0.37639857083559036,0.40503697594006854
11,0.5997856974601745,0.45775631070137024,0.3809631675481796,0.2721535675227642,0.27339701540768147,0.3247213264306386
12,0.5624289155006409,0.40383530855178834,0.3049556776881218,0.21514537185430527,0.21637798100709915,0.2504119078318278
13,0.5316129386425018,0.3599486231803894,0.27170967757701875,0.20179851353168488,0.16296883206814528,0.19809847076733908
14,0.504798287153244,0.32613990008831023,0.2209297388792038,0.1638543028384447,0.13299114909023046,0.15737174451351166
15,0.4964015543460846,0.30587238669395445,0.1869890920817852,0.1417277306318283,0.10148843936622143,0.12710506717363992
16,0.5216900289058686,0.28332489132881167,0.15907264798879622,0.10436730273067951,0.0794832082465291,0.09249958395957947
17,0.5336243569850921,0.36554314494132994,0.152034430205822,0.08907013945281506,0.06760953366756439,0.07203356424967448
18,0.49565592408180237,0.2944988787174225,0.13212814629077912,0.07476732321083546,0.05847584269940853,0.060338703294595085
19,0.4636842727661133,0.2509403556585312,0.1926058366894722,0.06450680736452341,0.04953506961464882,0.05069893722732862
20,0.43240228295326233,0.22860443890094756,0.14163588359951973,0.056329759769141674,0.0457261735573411,0.04471069201827049
21,0.40518614649772644,0.20024141371250154,0.13447600305080415,0.05084311496466398,0.04305238276720047,0.040262382477521896
22,0.3838455557823181,0.1817841112613678,0.1168275497853756,0.04648452531546354,0.040572514757514,0.03707602620124817
23,0.3658582389354706,0.1647046759724617,0.112053881585598,0.04319818038493395,0.037794244941323996,0.034674630189935364
24,0.3542052686214447,0.1521592006087303,0.09149282425642014,0.04052417911589146,0.03553268453106284,0.032805981735388436
25,0.34826048612594607,0.14332604557275772,0.09099755063652992,0.03826213348656893,0.034086250234395266,0.0312781302879254
26,0.3870793402194977,0.1535985380411148,0.07884924188256263,0.03637863136827946,0.03292615199461579,0.030018830051024754
27,0.433610212802887,0.14857472181320192,0.0812977585941553,0.034797221422195435,0.03171018557623029,0.028923199822505314
28,0.42888209223747253,0.17372741550207138,0.06690303348004818,0.033390868455171585,0.030970781575888395,0.02797188051044941
29,0.3498920500278473,0.1602686747908592,0.07383725494146347,0.032148811500519514,0.030706567224115133,0.027129316081603367
30,0.3292555630207062,0.1973888695240021,0.06356182470917701,0.03102288953959942,0.029689093120396137,0.026359425857663155
31,0.29698033928871154,0.14748562425374984,0.06933868788182736,0.030039170756936073,0.03570361249148846,0.025657748182614643
32,0.2813768684864044,0.11860543042421341,0.0604520358145237,0.02913899626582861,0.05157920438796282,0.025011124710241955
33,0.26528917253017426,0.10078736841678619,0.07036428935825825,0.028328074607998133,0.21024101041257381,0.024397000670433044
34,0.25397094786167146,0.08579065576195717,0.057980822026729585,0.027578331995755434,0.11954255681484938,0.023819338530302048
35,0.24982116222381592,0.07915866076946258,0.06837724633514881,0.026873326394706964,0.1241803327575326,0.023277881865700085
36,0.27203829288482667,0.07362585440278054,0.05792310498654842,0.02623871387913823,0.09084129706025124,0.022768845160802204
37,0.3126280903816223,0.0693245843052864,0.07263183817267418,0.02565545216202736,0.06313331890851259,0.02228504108885924
38,0.3209631979465485,0.06625598967075348,0.05708637945353985,0.02516155131161213,0.06419459357857704,0.02182770458360513
39,0.29566140472888947,0.06232597455382347,0.06862700432538986,0.02468621963635087,0.05100263934582472,0.021395883833368618
40,0.2771928995847702,0.057994525879621506,0.053654735535383226,0.02469638455659151,0.040473781526088715,0.02097957953810692
41,0.2357086569070816,0.05809457749128342,0.058817801624536516,0.026347325649112463,0.03916161600500345,0.020605750381946564
42,0.20474272668361665,0.05441577062010765,0.04689057916402817,0.02712161047384143,0.03650245349854231,0.02027567910651366
43,0.19597312510013581,0.054577188938856123,0.04591212123632431,0.030549153685569763,0.03565601445734501,0.020045505836606026
44,0.18432886004447938,0.05034499913454056,0.037919428572058676,0.050764492247253656,0.0339064272120595,0.021009241541226704
45,0.17572276294231415,0.057769160717725754,0.04632371477782726,0.19014035910367966,0.033228256739676,0.02504498263200124
46,0.178330397605896,0.053221140056848526,0.042428763955831526,0.40972152911126614,0.032492137514054775,0.06398620580633481
47,0.21214589476585388,0.062458591908216475,0.04210091196000576,0.3358054328709841,0.031597151421010494,0.12008918821811676
48,0.22486703097820282,0.058723730593919755,0.043412743136286736,0.228767778724432,0.03094975557178259,0.8187917545437813
49,0.27758090794086454,0.08545764684677123,0.03898830935359001,0.17244470119476318,0.03041248954832554,0.3329492062330246
50,0.24637881815433502,0.07934353351593018,0.03802003897726536,0.1560943815857172,0.029849890619516373,0.48747435708840686
51,0.2278602033853531,0.09287473261356353,0.0334546759724617,0.10587591864168644,0.029411910101771355,0.08440125485261281
52,0.1837519496679306,0.06699739843606949,0.03498324267566204,0.07459668815135956,0.028979297261685133,0.2023659646511078
53,0.16024427711963654,0.06934735551476479,0.033462947234511375,0.06008328963071108,0.028542139567434788,0.14356738577286401
54,0.14280853569507598,0.05906822010874748,0.031566441804170606,0.046873933635652065,0.028124573174864054,0.10551189631223679
55,0.12377228289842605,0.049581031873822214,0.030016762763261796,0.039605600759387016,0.02775623882189393,0.11205986390511195
56,0.11800126284360886,0.04354334436357021,0.028914709016680716,0.039495086297392845,0.02740782778710127,0.07036199420690536
