,Unnamed: 0,artist,song,link,text,text_vector
0,0,ABBA,Ahe's My Kind Of Girl,/a/abba/ahes+my+kind+of+girl_20598417.html,"Look at her face, it's a wonderful face  
And it means something special to me  
Look at the way that she smiles when she sees me  
How lucky can one fellow be?  
  
She's just my kind of girl, she makes me feel fine  
Who could ever believe that she could be mine?  
She's just my kind of girl, without her I'm blue  
And if she ever leaves me what could I do, what could I do?  
  
And when we go for a walk in the park  
And she holds me and squeezes my hand  
We'll go on walking for hours and talking  
About all the things that we plan  
  
She's just my kind of girl, she makes me feel fine  
Who could ever believe that she could be mine?  
She's just my kind of girl, without her I'm blue  
And if she ever leaves me what could I do, what could I do?

","[ 1.20744866e-03 -1.92772690e-02  8.84313211e-02  2.85494104e-02
 -1.87829509e-02 -9.05915424e-02  1.01657674e-01 -7.29755238e-02
  2.47988086e-02 -3.06512266e-02  5.79103939e-02 -1.07399575e-01
 -3.39710414e-02 -1.04659587e-01  2.39174068e-02  5.01088612e-02
 -1.87181849e-02 -6.11865744e-02 -1.46510392e-01  9.15005282e-02
 -2.40512900e-02 -1.43678244e-02 -9.96338800e-02 -8.10936652e-03
 -6.90728799e-02  2.85350289e-02  1.34718427e-02 -5.84117733e-02
 -4.35996167e-02  3.48413549e-02 -1.92717053e-02 -2.51557343e-02
 -6.79507479e-02  1.37541264e-01  3.90224368e-03  2.38932837e-02
 -2.14684643e-02 -3.48674902e-03  2.24085543e-02 -4.19741161e-02
 -8.03297535e-02 -4.42591459e-02  8.28055199e-03  1.52425328e-02
 -1.27735529e-02 -4.91948426e-02  7.05654174e-02  4.54699844e-02
 -5.46512455e-02 -8.95386264e-02 -3.10521480e-02 -4.65106405e-02
 -1.00869700e-01 -5.84669858e-02 -1.68100744e-02  1.07277937e-01
  2.20104381e-02 -8.33066106e-02  3.00293285e-02  7.06867874e-02
 -2.80629229e-02 -5.14574023e-03  3.37973423e-02 -1.63565259e-02
 -2.85888817e-02 -1.20694959e-03 -4.31437679e-02 -3.23121697e-02
  4.61463891e-02 -1.60991885e-02  7.06983805e-02  5.89381531e-02
 -7.74942413e-02  1.01220058e-02  3.29261273e-02 -3.05741746e-02
  7.07898661e-02 -1.27433270e-01  3.21925767e-02  1.19214363e-01
 -7.84895644e-02 -5.04984595e-02  3.32426503e-02  2.04362310e-02
  1.75041165e-02 -9.85743292e-03 -3.42417620e-02 -2.85825320e-02
 -1.80583745e-02  1.99810583e-02 -1.21875964e-01 -2.09995192e-02
 -7.86368549e-03 -2.14052312e-02  7.45576248e-02  4.15271753e-03
 -4.06987518e-02 -7.52502680e-02  3.69157530e-02  6.22454174e-02
  2.58797072e-02  1.28534418e-02  7.89037813e-03 -3.56007814e-02
  2.41238959e-02  2.71204971e-02  2.66176499e-02 -8.87025297e-02
 -6.67204335e-02 -3.86483334e-02  2.28090454e-02 -2.15682276e-02
 -7.74362236e-02  1.65753402e-02 -2.51581240e-02  2.01412616e-03
 -4.91372161e-02 -6.85240179e-02 -7.05272332e-02 -8.90058428e-02
 -1.37241175e-02 -3.97276948e-04  1.55017124e-02  1.48102257e-03
 -3.34447511e-02  4.23902124e-02  5.50822355e-02 -5.43640370e-31
 -7.57696778e-02  1.67033583e-01  4.69531231e-02  1.72860117e-03
  3.81145328e-02  7.93664530e-02  2.63208095e-02 -4.57597785e-02
 -7.35123903e-02  1.30890142e-02 -1.32890511e-02 -9.34287533e-03
 -2.70595308e-02 -3.85377742e-03  8.48340709e-03  3.51311266e-02
  2.13500652e-02 -8.86535421e-02  1.53853483e-02  1.04316130e-01
  2.24813670e-02 -4.34343740e-02 -3.34091708e-02  4.18372937e-02
 -3.31501141e-02 -5.09405844e-02  1.13263056e-02  1.14470720e-02
  8.56805816e-02 -5.37213758e-02  9.48079955e-03  1.06338739e-01
  7.30158240e-02  7.93201849e-03 -2.15261970e-02 -1.21839195e-01
  7.03812614e-02  5.92363887e-02  2.59456504e-02  1.51242856e-02
  1.16352632e-03  5.14390580e-02  4.62732092e-02 -7.09649082e-03
 -4.04902101e-02  5.26495874e-02  4.34649503e-03  2.75180358e-02
 -8.23680535e-02 -1.27192251e-02 -8.33108798e-02  2.37264335e-02
  2.60314103e-02  8.44258741e-02 -1.67355910e-02  5.94627373e-02
  8.07662979e-02  4.44861315e-02  8.46916959e-02 -1.57783180e-02
 -2.39482597e-02 -8.83699059e-02 -2.49967799e-02 -5.57138920e-02
  1.03640161e-01 -3.21797207e-02 -3.20958942e-02 -2.95974705e-02
  3.67129110e-02  4.15115096e-02 -4.13782485e-02  4.48538139e-02
 -1.95000488e-02  4.46876176e-02 -2.44838204e-02  2.53705475e-02
  1.10831507e-01  5.40954468e-04  7.66309872e-02  2.12757830e-02
 -1.23676825e-02  9.76145491e-02 -6.52615055e-02  1.89840905e-02
 -6.02831366e-04 -5.12760803e-02 -2.21175496e-02 -3.87540050e-02
 -8.17758068e-02 -6.63751438e-02  6.47853017e-02  4.06898819e-02
  7.24608544e-03 -1.06347702e-01 -2.41373423e-02 -6.44953416e-33
  5.17812483e-02 -2.53642770e-03  8.09175428e-03 -4.68555465e-02
  1.07610300e-01 -3.62096913e-02 -3.93425263e-02  1.96148362e-02
  2.62373667e-02  4.92291562e-02 -3.79715450e-02  1.07307462e-02
  3.76771390e-02  5.03687598e-02  1.37613981e-03 -1.25851785e-03
  4.06154580e-02 -3.99144292e-02 -6.06363192e-02 -2.49664839e-02
 -7.00153112e-02  3.04050501e-02  8.51056054e-02 -7.90629815e-03
  2.92202625e-02 -7.45885400e-03  7.82888904e-02 -1.96744967e-02
  1.58700291e-02  8.10924023e-02 -9.66554601e-03 -3.13473791e-02
  3.65171768e-02  2.56114602e-02  3.59717757e-02 -7.20561855e-03
 -5.15241921e-02 -7.83908889e-02  2.75143120e-03 -2.11571362e-02
 -1.94910597e-02 -2.03236360e-02  3.38279195e-02  7.49468617e-03
  3.60933319e-02  1.69100109e-02  3.84134352e-02 -5.34882955e-03
  2.48229112e-02 -6.04476184e-02 -4.31536771e-02  3.68013158e-02
  1.91166438e-02 -6.26387587e-03  2.98873093e-02 -6.46343380e-02
 -1.86283030e-02 -9.35844902e-04  7.17939511e-02 -6.35857508e-02
  5.16625820e-03 -3.57603431e-02 -5.90164997e-02 -2.02893354e-02
 -5.72523735e-02 -3.34305204e-02 -3.36040407e-02 -8.31816196e-02
 -4.31485027e-02 -1.67505108e-02  3.85902226e-02 -1.58979930e-02
 -9.08429995e-02  6.41048551e-02  1.97543576e-02 -4.54214774e-02
 -3.93937752e-02 -3.63933742e-02  1.07029989e-01  3.22981700e-02
 -4.40462912e-03 -4.98505980e-02  5.94790243e-02 -3.22262794e-02
  6.35032728e-02 -1.22963684e-02 -5.24541959e-02  4.28523123e-02
  6.64578080e-02 -4.98461276e-02 -3.58015113e-03  2.44391896e-02
 -8.35854188e-02  2.51897946e-02  3.59681435e-03 -2.41643215e-33
  2.54743658e-02 -6.23882562e-02 -1.37958012e-03 -4.92041707e-02
  4.31441627e-02  2.08870769e-02  2.77996454e-02 -6.27939403e-02
  8.52507260e-03 -2.29765777e-03 -1.89768430e-02 -7.69657269e-03
 -1.98093001e-02  2.91925669e-03 -1.85463476e-04  5.80921806e-02
  1.62233654e-02  5.35215251e-02  5.31972423e-02  9.67836007e-02
  4.35923748e-02 -3.08527425e-02 -4.67003435e-02 -3.07984482e-02
 -7.11499527e-02 -1.64468810e-02  2.00953223e-02 -8.60346574e-03
 -7.41114467e-02  3.46388593e-02  2.05856822e-02  5.83440773e-02
  5.16332462e-02 -6.43581292e-03  9.02413297e-03 -1.65911932e-02
  5.96809899e-04  2.94014309e-02  5.58011755e-02 -8.73939320e-03
  5.96331945e-03  7.45955408e-02 -2.16446891e-02 -5.09398850e-03
 -1.00434586e-01  3.79763022e-02  1.02168314e-01 -7.96159431e-02
  3.46121192e-02  9.07144547e-02 -3.25067975e-02  5.87738259e-03
 -1.88388973e-02  4.46121842e-02 -5.05498014e-02  3.98295000e-02
  2.96902861e-02  5.31226471e-02 -6.93032658e-03  7.11728558e-02
 -3.03934626e-02  5.73698245e-02 -9.82469544e-02 -6.63394332e-02]"
1,1,ABBA,"Andante, Andante",/a/abba/andante+andante_20002708.html,"Take it easy with me, please  
Touch me gently like a summer evening breeze  
Take your time, make it slow  
Andante, Andante  
Just let the feeling grow  
  
Make your fingers soft and light  
Let your body be the velvet of the night  
Touch my soul, you know how  
Andante, Andante  
Go slowly with me now  
  
I'm your music  
(I am your music and I am your song)  
I'm your song  
(I am your music and I am your song)  
Play me time and time again and make me strong  
(Play me again 'cause you're making me strong)  
Make me sing, make me sound  
(You make me sing and you make me)  
Andante, Andante  
Tread lightly on my ground  
Andante, Andante  
Oh please don't let me down  
  
There's a shimmer in your eyes  
Like the feeling of a thousand butterflies  
Please don't talk, go on, play  
Andante, Andante  
And let me float away  
  
I'm your music  
(I am your music and I am your song)  
I'm your song  
(I am your music and I am your song)  
Play me time and time again and make me strong  
(Play me again 'cause you're making me strong)  
Make me sing, make me sound  
(You make me sing and you make me)  
Andante, Andante  
Tread lightly on my ground  
Andante, Andante  
Oh please don't let me down  
  
Make me sing, make me sound  
(You make me sing and you make me)  
Andante, Andante  
Tread lightly on my ground  
Andante, Andante  
Oh please don't let me down  
Andante, Andante  
Oh please don't let me down

","[ 2.87056901e-02 -6.78792447e-02  9.30471942e-02  2.10948084e-02
 -4.05947119e-02  7.06256507e-03  1.00948334e-01 -2.81188991e-02
  1.19674169e-02 -4.13207188e-02  5.53375669e-02 -4.40660529e-02
 -4.11301777e-02 -4.44437452e-02  3.50227021e-02  3.49155925e-02
  9.79549810e-02  8.85497183e-02 -5.93477711e-02  1.40786720e-02
 -5.11616208e-02 -2.39315145e-02 -4.75771129e-02  8.81146453e-03
 -5.39212190e-02  1.03602476e-01  7.64138671e-03  3.07793953e-02
 -1.37335723e-02 -1.06925607e-01 -2.47635078e-02  5.81303723e-02
 -3.37546803e-02 -7.56464386e-03 -7.29348212e-02 -4.41253884e-03
 -1.93207879e-02 -1.66902400e-03 -1.37499915e-02  2.76412666e-02
 -2.01539639e-02 -5.54363392e-02 -1.86470114e-02  2.60097645e-02
 -2.12631002e-03 -4.00617830e-02 -2.15507243e-02 -7.50616612e-03
  3.22333127e-02  6.87999576e-02 -4.92705964e-02  2.03858293e-03
  7.81665090e-03  2.73689851e-02  4.91698645e-02  6.20514043e-02
  6.37955125e-03  1.18923299e-01  5.28816506e-02  3.05037647e-02
 -2.43579652e-02 -1.25795472e-02 -1.09367268e-02  3.59237231e-02
  5.18502630e-02 -5.29872440e-02 -1.67781990e-02  2.54451688e-02
 -3.11935358e-02  1.25856102e-01 -2.32593324e-02  2.71166228e-02
 -3.90306674e-03  4.45414670e-02 -5.95683157e-02  8.82277414e-02
  2.88583874e-03 -7.93309286e-02 -1.40420813e-02  5.38792973e-03
  1.49071473e-03 -6.73375800e-02 -3.93142328e-02 -1.49431109e-01
 -4.60643098e-02 -4.21272852e-02  6.98619410e-02  8.88482493e-04
  1.69414189e-02 -4.65177409e-02 -1.34371594e-02  1.93712413e-02
 -6.90146238e-02  2.34686639e-02  8.98473188e-02  3.87984924e-02
 -3.49581018e-02  2.24723341e-03 -5.79069033e-02  3.06577999e-02
  3.85895371e-02  4.48122174e-02 -1.20924458e-01  8.74521385e-04
 -3.48176360e-02 -1.40146753e-02  5.07634431e-02 -3.38943377e-02
  1.32696722e-02 -3.69598940e-02  6.19711988e-02 -4.32067215e-02
 -4.69044670e-02 -3.13633704e-03 -6.94283191e-03 -5.29334284e-02
  6.45121140e-03  4.12776545e-02  5.38580976e-02  4.23278473e-02
  6.92665726e-02  1.20865889e-02 -1.11120410e-01 -2.27845777e-02
 -4.68376838e-02 -2.65684966e-02 -3.35406773e-02 -1.90031816e-31
  3.47686931e-02  4.55038399e-02 -4.07468714e-02  7.21031874e-02
  7.88488090e-02 -6.54270053e-02 -4.05945890e-02  9.04873163e-02
 -1.32876903e-01  4.35962752e-02  1.00701749e-02 -3.42893824e-02
 -6.17287233e-02  1.18494987e-01  1.91623159e-02 -9.95391458e-02
  1.64162181e-02 -1.15829438e-01  1.19937602e-02 -2.74005085e-02
 -3.91569063e-02  8.18595067e-02 -5.34458049e-02 -1.95950121e-02
  3.18743475e-02 -2.80065648e-03  3.87424380e-02 -3.56223099e-02
  6.25822619e-02 -4.22950014e-02  2.69718431e-02  3.56026515e-02
 -2.25640740e-02  7.11780787e-02  1.89078543e-02 -7.64932111e-02
 -2.48363353e-02 -4.08971086e-02  7.96260405e-03  2.29479447e-02
 -7.36525506e-02 -2.88036168e-02 -4.76042181e-02  3.95880081e-02
 -1.42620848e-02  4.35911231e-02 -3.28841545e-02  8.44557397e-03
  1.45283137e-02 -9.73179843e-03  2.25102697e-02  7.49130398e-02
  2.25375295e-02  5.38320001e-03  1.98256336e-02  5.04320748e-02
  2.27252133e-02  7.03393444e-02  3.30980234e-02 -1.42829875e-02
 -2.92080641e-02 -5.37459701e-02  6.54794928e-03 -3.74428257e-02
  2.30674352e-02  1.11476483e-03  1.02553284e-02 -3.52512039e-02
 -1.23980024e-03 -8.40901490e-03 -5.60524799e-02 -2.96920929e-02
  5.88201769e-02  4.21467386e-02  7.87416697e-02 -4.33187708e-02
  4.84209508e-02 -1.10561155e-01 -4.10026386e-02 -5.21299541e-02
 -3.55136320e-02  4.70282957e-02 -1.66473165e-02  2.50658281e-02
  4.20635231e-02 -3.09871342e-02 -2.91900057e-02  3.34688302e-05
 -1.52228093e-02 -1.31212072e-02 -1.05252609e-01  3.39281536e-03
  1.08122118e-01 -8.87977481e-02 -2.80328393e-02 -5.72704411e-33
  5.85802011e-02  6.31392896e-02  2.21689045e-03  2.48316582e-02
  1.11764126e-01  3.55114718e-03 -6.15326054e-02  6.56041279e-02
  2.25057323e-02  1.00938454e-01 -9.00640041e-02 -3.25316116e-02
 -8.79215077e-03 -1.04534030e-01 -2.74769682e-02 -4.12479416e-03
  2.61267200e-02  6.56602308e-02  1.94793474e-02 -6.65520830e-03
 -8.70377645e-02  7.62855560e-02  7.44259283e-02  1.16729103e-01
 -2.59642932e-03 -7.83582218e-03  1.40367448e-01 -3.30535211e-02
 -2.38329414e-02  2.57077366e-02  1.27835907e-02 -9.29890648e-02
 -1.80816799e-02  4.01432030e-02 -1.03022195e-02  3.95376310e-02
 -2.50991452e-02 -2.72319391e-02 -7.50803426e-02  5.29429615e-02
 -8.54983628e-02 -1.51988287e-02 -1.04844458e-02 -5.69857508e-02
 -1.93284228e-02 -5.53087927e-02  9.32225864e-03  4.32252996e-02
 -6.78737834e-02  2.83503365e-02  2.00586468e-02 -6.86529279e-03
 -5.69898747e-02 -3.23435701e-02 -2.51586605e-02 -5.41855432e-02
  9.38525647e-02 -1.20754607e-01 -2.16420591e-02  5.72592244e-02
 -1.63229369e-02  4.63422202e-02 -4.84745530e-03 -8.37764516e-03
  6.33891523e-02  5.07433116e-02  3.36137637e-02 -1.89116895e-02
  1.23505285e-02  4.33359519e-02 -1.27049804e-01  3.83858150e-03
 -6.29817173e-02  7.38988668e-02 -2.11194921e-02 -3.66205238e-02
 -4.22364026e-02 -1.07637592e-01  6.38570497e-03 -9.40613449e-02
  7.48661086e-02 -7.30577335e-02 -4.50427681e-02  4.70424742e-02
 -5.01438193e-02  9.93218273e-03 -1.57260727e-02  8.61270353e-02
 -2.04616636e-02  9.73097458e-02  1.23657003e-01  3.05425469e-02
  2.59339903e-02  4.53973971e-02 -1.25281559e-02 -5.20947248e-33
  1.55929895e-02 -3.38561051e-02  3.65372337e-02  6.22998748e-04
  4.06698324e-02  3.56068648e-02  4.32698764e-02 -5.09644337e-02
  1.48844011e-02 -8.52144584e-02  2.04317160e-02 -3.93251982e-03
  2.18875259e-02  6.29372224e-02  9.73977428e-03  3.52585055e-02
  1.76393595e-02  5.36873266e-02 -1.65914241e-02 -2.27709226e-02
 -1.25325900e-02  2.35829689e-03  7.38508180e-02 -5.32385893e-02
 -2.11345032e-02  1.06046898e-02 -1.92423705e-02  1.68057717e-02
 -1.49762509e-02  6.39624372e-02  4.05501798e-02  3.10516004e-02
 -4.00367118e-02  2.15691775e-02 -2.54354514e-02 -8.19048733e-02
  2.21558139e-02 -3.19805741e-02 -9.05097798e-02 -3.16886557e-03
 -3.12296301e-02  8.76888707e-02  5.95025271e-02 -4.67869500e-03
 -8.05401057e-02 -6.56199157e-02 -1.43874334e-02 -1.83039438e-02
 -7.96804763e-03  3.53724323e-02  8.90476257e-03  1.47013376e-02
 -3.29938382e-02 -9.48626455e-03  2.19007730e-02  7.25980029e-02
  1.50468349e-02  9.16000381e-02 -8.85751378e-03 -1.64155439e-02
 -3.72760259e-02  5.77258840e-02  6.34175837e-02 -9.75723639e-02]"
2,2,ABBA,As Good As New,/a/abba/as+good+as+new_20003033.html,"I'll never know why I had to go  
Why I had to put up such a lousy rotten show  
Boy, I was tough, packing all my stuff  
Saying I don't need you anymore, I've had enough  
And now, look at me standing here again 'cause I found out that  
Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here  
Gotta have you near  
  
As good as new, my love for you  
And keeping it that way is my intention  
As good as new and growing too  
Yes, I think it's taking on a new dimension  
It's as good as new, my love for you  
Just like it used to be and even better  
As good as new, thank God it's true  
Darling, we were always meant to stay together  
  
Feel like a creep, never felt so cheap  
Never had a notion that my love could be so deep  
How could I make such a dumb mistake  
Now I know I'm not entitled to another break  
But please, baby, I beg you to forgive 'cause I found out that  
Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here  
Gotta get you near  
  
I thought that our love was at an end but here I am again  
  
As good as new, my love for you  
And keeping it that way is my intention  
As good as new and growing too  
Yes, I think it's taking on a new dimension  
It's as good as new, my love for you  
Just like it used to be and even better  
As good as new, thank God it's true  
Darling, we were always meant to stay together  
  
Yes the love I have for you feels as good as new  
Darling, we were always meant to stay together

","[-5.08117415e-02 -5.75570352e-02  1.37422055e-01  2.63102222e-02
 -1.07428497e-02  3.28552499e-02 -2.08354555e-02 -3.01540103e-02
  7.56267011e-02 -4.55961339e-02  1.35217831e-02 -1.05220377e-02
 -6.01004884e-02 -4.26719300e-02  1.12101501e-02 -4.24947888e-02
 -1.48675255e-02 -2.60998905e-02 -1.19553462e-01  1.19648837e-02
  1.50454128e-02  3.26189846e-02 -4.95630242e-02 -9.16837063e-03
 -7.71331713e-02  1.03158429e-01 -1.09813072e-05  9.67042428e-03
 -3.70831229e-02 -4.51489314e-02 -2.41825543e-03  3.65099087e-02
  1.83010777e-03 -1.46234222e-02  1.05453124e-02  4.05951999e-02
 -3.61401774e-02 -2.12024692e-02  4.76046093e-02 -8.76090974e-02
  1.62967704e-02  8.91534761e-02  3.89484800e-02 -1.91465952e-02
  8.74638848e-04  9.70691070e-03  7.30885044e-02 -5.60689494e-02
  6.24991953e-02  7.58127403e-03  4.16359827e-02  1.27315884e-02
 -3.33061740e-02 -1.81807783e-02 -2.27450095e-02  1.09015755e-01
  2.91308407e-02  1.08595781e-01  1.14626652e-02 -8.01053178e-03
  2.66329329e-02  1.32950544e-02  8.21288824e-02 -2.90919505e-02
  1.20777357e-03 -5.91361187e-02 -1.63942706e-02 -6.19489141e-02
  3.47146019e-02  1.23356774e-01 -7.36755654e-02 -2.17845254e-02
  1.81188621e-02  1.13009056e-02 -9.65021476e-02  3.54446061e-02
  1.29034845e-02 -5.16135506e-02  1.09111682e-01 -1.67010110e-02
 -1.25276977e-02 -1.81782176e-03 -4.99662459e-02 -3.70029062e-02
 -5.66370450e-02 -7.58808479e-02  3.87496091e-02 -7.22849593e-02
  6.77825287e-02 -3.10241315e-03  4.42179106e-02  5.15062409e-03
 -4.08924557e-02  4.63327318e-02  3.39323319e-02 -9.65933967e-03
 -1.21467039e-01 -1.94335561e-02 -2.85960529e-02  9.84325334e-02
 -2.80056782e-02  3.40954587e-02  4.03765142e-02 -2.10487144e-03
  5.37486970e-02 -3.35548297e-02  3.97810005e-02  2.47628894e-02
  5.70636839e-02  3.36771831e-02 -7.46565964e-03  7.25207711e-03
  6.75725657e-03  6.15404584e-02  2.74583604e-02 -3.33292107e-03
 -3.51395272e-02 -2.12269779e-02 -2.72324961e-02  2.29422301e-02
 -1.63846482e-02  3.06041837e-02 -2.13869438e-02  9.78087932e-02
 -1.57005161e-01 -9.31960046e-02 -4.10701707e-02 -7.24146744e-31
  1.93994306e-02 -5.01305573e-02  4.12051082e-02  7.93030858e-02
 -2.93997545e-02  4.30338383e-02  1.95247699e-02 -3.02541628e-02
 -6.76645115e-02  2.08617132e-02  2.62822537e-03 -6.11611689e-03
 -8.65356904e-03 -1.21571943e-02 -8.54109079e-02 -1.67713016e-02
 -9.61573794e-02 -3.27597111e-02  4.38811406e-02  8.51738174e-03
 -6.04871549e-02 -2.02613771e-02  1.19900236e-04 -6.15465119e-02
 -1.36303827e-01 -3.92675996e-02 -5.86133171e-03 -2.13598385e-02
 -1.31707070e-02 -1.40659818e-02 -4.84032258e-02  6.99367225e-02
  8.30373466e-02 -1.05620073e-02 -1.92254484e-02 -8.73951539e-02
  7.32663274e-02 -2.48723431e-03 -1.85236372e-02 -3.07601690e-03
  1.23063540e-02  2.11938955e-02 -4.98264171e-02  8.55489001e-02
  1.99412927e-02  2.31437832e-02  2.29163840e-02  4.33755033e-02
 -1.10116273e-01  4.10356652e-03 -4.16543782e-02 -8.81497841e-03
  3.03326230e-02 -2.44086934e-03 -6.33909330e-02  1.41274696e-02
  3.55836526e-02  9.81948618e-03  3.54984291e-02  4.42187162e-03
  5.61291538e-02 -7.53635764e-02  6.10949770e-02  1.05493935e-02
 -3.16986814e-02 -2.62102205e-02  1.00469943e-02 -1.78489815e-02
 -2.29023658e-02  1.92169491e-02 -2.77297087e-02  1.89169385e-02
 -8.96696597e-02  1.33940605e-02 -3.69394980e-02 -5.90900071e-02
 -2.19655428e-02  1.90324839e-02  4.66914885e-02 -3.33570428e-02
  4.48829383e-02  5.26890308e-02 -5.82914762e-02 -2.24839859e-02
  4.05854322e-02 -8.07416514e-02  4.82735932e-02 -9.21308994e-02
 -3.77133139e-03  5.16923331e-02 -6.31394014e-02 -2.34253947e-02
  8.55256543e-02 -6.99112415e-02 -7.89121818e-03 -8.65596057e-33
  3.97103503e-02 -7.52623007e-03  1.85849871e-02 -1.81078184e-02
  4.02110703e-02 -6.51068762e-02 -5.81683777e-02  2.24557202e-02
 -4.78968136e-02  1.14804663e-01  2.45126546e-03 -2.30170637e-02
  3.36958505e-02 -3.60513031e-02  4.71819714e-02 -2.23398376e-02
  5.66721186e-02 -4.50938717e-02 -1.60231981e-02 -5.45546748e-02
 -8.38442007e-04  9.31803882e-02 -6.98453262e-02  1.48689970e-02
 -8.39068145e-02 -1.17922109e-02 -5.79361198e-03  1.69310775e-02
 -6.67498261e-02 -3.27815861e-03 -2.63850056e-02 -4.38715257e-02
 -8.25304836e-02  9.20958966e-02  1.01846740e-01 -3.85079384e-02
 -3.45786549e-02 -3.06622796e-02 -6.64766505e-02 -1.17485728e-02
 -7.18227997e-02  2.13302299e-02 -2.63883360e-02  1.07614966e-02
  5.79538606e-02 -6.91015199e-02  5.86017072e-02 -2.03561457e-03
  6.09755740e-02  7.95945451e-02 -3.03517319e-02 -1.50064519e-03
 -8.43080059e-02 -6.62479643e-03  1.98247097e-02  7.22443871e-03
 -1.03558991e-02  1.77735835e-02 -3.83443907e-02  3.20132710e-02
 -3.20143029e-02  3.41854095e-02 -9.13713872e-03 -4.76714224e-02
  4.09623981e-02  2.46226843e-02  6.48346245e-02 -4.15767618e-02
 -6.09239303e-02  2.44301762e-02 -1.71270177e-01 -2.76671220e-02
 -1.08203903e-01  4.19182628e-02  5.42861149e-02 -1.20575413e-01
  2.34080628e-02 -4.10353392e-02  2.73184963e-02 -3.66042703e-02
  2.23243814e-02 -4.84709591e-02  2.82799620e-02  3.30367275e-02
  1.92453433e-02 -4.97276708e-02  1.14790108e-02  7.51686692e-02
 -6.42598271e-02  8.05311278e-02  3.34619507e-02 -1.77913979e-02
 -8.55676085e-02 -5.99718373e-03 -2.91689932e-02 -3.10919137e-33
 -1.29167035e-01 -1.46533335e-02 -7.37474188e-02  2.23174319e-02
  4.84380834e-02  2.75063161e-02  3.77326719e-02  9.97921824e-03
  2.61542648e-02 -1.75459385e-02 -3.63069847e-02 -9.07634478e-03
 -1.04034469e-02  7.13195205e-02 -3.03279664e-02  1.79348495e-02
 -2.09825430e-02 -6.57963306e-02  1.80645827e-02  1.99482869e-02
 -8.59657973e-02  1.59048606e-02 -3.66495922e-02 -6.33872971e-02
  2.14277897e-02  6.07237685e-03  4.91754040e-02  1.61806177e-02
 -3.76828574e-02 -5.38131930e-02  1.46408617e-01  5.00372723e-02
  2.43023876e-02  4.26315032e-02 -1.69766191e-02  1.97856664e-03
  2.64873579e-02  5.28920442e-02  7.35909268e-02 -2.51841964e-03
 -2.37023663e-02  4.26809527e-02  1.42059624e-01  2.27903817e-02
 -7.79579878e-02  2.72211414e-02  4.64098249e-03  1.03402302e-01
 -4.95243967e-02  1.49832089e-02 -1.13823470e-02  7.01298332e-03
 -2.09140126e-02 -6.94461633e-03  8.39244127e-02 -8.53678510e-02
  8.42479151e-03  1.18774407e-01 -3.16044055e-02  8.34055543e-02
  5.42611629e-02  3.87728512e-02 -3.15107554e-02 -6.90992400e-02]"
